name,auth,translator,publisher,date,price,rating,hot,url
独居的一年,[美] 约翰·欧文 , 孙璐 , 读客图书·江苏凤凰文艺出版社 , 2017-8-1 , 68.00,8.1,11195,https://book.douban.com/subject/27036317/
大雪中的山庄,[日] 东野圭吾 , 李盈春 , 北京十月文艺出版社 , 2017-6 , 35.00元,7.1,5640,https://book.douban.com/subject/27037148/
麒麟之翼,东野圭吾 , 田秀娟 , 南海出版公司 , 2015-7-1 , 39.50元,7.8,6575,https://book.douban.com/subject/26387513/
三国演义,罗贯中 , 岳麓书社 , 岳麓书社 , 1986-6-1 , 13.0,9.4,11012,https://book.douban.com/subject/1483894/
幻城,郭敬明 , 长江文艺出版社 , 长江文艺出版社 , 2008-4 , 23.00元,7.3,22612,https://book.douban.com/subject/3056892/
古董局中局 3,马伯庸 , 北京联合出版公司 , 北京联合出版公司 , 2014-12 , 32.00元,7.7,11380,https://book.douban.com/subject/26261240/
生活在别处,[捷克] 米兰·昆德拉 , 袁筱一 , 上海译文出版社 , 2004-5 , 25.00元,8.4,29555,https://book.douban.com/subject/1013225/
窄门,[法] 安德烈·纪德、顾琪静 译者 , 顾琪静 , 天津人民出版社 , 2018-10 , 45.00,8.0,2566,https://book.douban.com/subject/30331835/
雪国之劫,[日]东野圭吾 , 郑悦 , 北京联合出版公司 , 2020-5 , 45.00,6.3,411,https://book.douban.com/subject/34807344/
北鸢,葛亮 , 人民文学出版社 , 人民文学出版社 , 2016-10-1 , 45.00元,7.8,10281,https://book.douban.com/subject/26821461/
比海更深,[日] 是枝裕和 , 赵仲明 , 北京联合出版公司 , 2018-4 , 42.00元,8.1,4683,https://book.douban.com/subject/27088048/
假如岁月足够长,[日] 三浦紫苑 , 周慧 , 北京联合出版公司 , 2017-3 , 32.00元,8.3,4023,https://book.douban.com/subject/26959623/
奥斯卡与玫瑰奶奶,[法]埃里克-埃马纽埃尔·施米特 , 徐晓雁 , 徐晓雁 , 中信出版集团 , 2018-8,8.8,1345,https://book.douban.com/subject/30244058/
苦炼,[法] 玛格丽特·尤瑟纳尔 , 段映虹 , 上海三联书店 , 2012-4 , 28.00元,9.3,778,https://book.douban.com/subject/10546888/
那个不为人知的故事,Twentine , 百花洲文艺出版社 , 百花洲文艺出版社 , 2016-9 , 35元,8.6,3067,https://book.douban.com/subject/26847854/
达·芬奇密码,[美] 丹·布朗 , 朱振武、吴晟、周元晓 , 人民文学出版社 , 2009-4 , 26.00元,8.6,20010,https://book.douban.com/subject/3649782/
华胥引,唐七公子 , 现代出版社 , 现代出版社 , 2011-8 , 45.00元,8.0,6815,https://book.douban.com/subject/6798506/
假面饭店,[日]东野圭吾 , 宋扬 , 南海出版公司 , 2016-8 , 39.80元,7.1,8819,https://book.douban.com/subject/26853726/
尸人庄谜案,[日] 今村昌弘 , 吕灵芝 , 北京联合出版公司 , 2019-9 , 48.00,7.2,5154,https://book.douban.com/subject/30396712/
昭奚旧草,书海沧生 , 百花洲文艺出版社 , 百花洲文艺出版社 , 2015-4 , 49.80元,7.8,7623,https://book.douban.com/subject/26334227/
三生三世 枕上书,唐七公子 , 湖南文艺出版社 , 湖南文艺出版社 , 2012-6-1 , 32.00元,7.6,24124,https://book.douban.com/subject/10740021/
人间椅子,（日）江户川乱步 , 王华懋 , 新星出版社 , 2011-7 , 28.00元,8.2,5122,https://book.douban.com/subject/6558046/
夏摩山谷,庆山 , 江苏凤凰文艺出版社 , 江苏凤凰文艺出版社 , 2019-1 , 58.00元,6.9,5446,https://book.douban.com/subject/30415612/
云图,(英) 大卫·米切尔 , 杨春雷 , 上海文艺出版社 , 2010-1-1 , 33.00元,8.3,7095,https://book.douban.com/subject/4202422/
盗墓笔记7,南派三叔 , 时代文艺出版社 , 时代文艺出版社 , 2010-9 , 32.80元,8.4,28915,https://book.douban.com/subject/5254315/
一个叫欧维的男人,[瑞典] 弗雷德里克·巴克曼 , 宁蒙 , 四川文艺出版社 , 2019-11 , 45,8.7,648,https://book.douban.com/subject/33436278/
讲了100万次的故事·挪威（全两册）,[挪威] 彼·阿斯别约恩生 约·姆厄 编 , 乔步法、朱荣法 , 北京联合出版公司 , 2020-5-20 , 98.00元（全两册）,9.3,57,https://book.douban.com/subject/35012385/
绿毛水怪,王小波 , 北京十月文艺出版社 , 北京十月文艺出版社 , 2018-6 , 39.00元,9.1,4884,https://book.douban.com/subject/30163860/
了不起的盖茨比,[美] 斯科特·菲茨杰拉德 , 邓若虚 , 南海出版公司 , 2013-9-1 , 32.00元,8.5,6918,https://book.douban.com/subject/25708359/
维罗妮卡决定去死,[巴西] 保罗·柯艾略 , 闵雪飞 , 南海出版公司 , 2010-8 , 22.00元,8.2,10268,https://book.douban.com/subject/4737325/
傲慢与偏见,[英] 奥斯丁 , 王科一 , 上海译文出版社 , 1996-12 , 11.00元,9.0,32540,https://book.douban.com/subject/1401841/
永恒的边缘,[英] 肯·福莱特 , 陈杰 , 江苏凤凰文艺出版社 , 2017-5 , 168.00（全三册）,7.8,9618,https://book.douban.com/subject/27025715/
爱情笔记,（英）阿兰·德波顿 , 孟丽 , 上海译文出版社 , 2004-04-01 , 16.00,8.2,10561,https://book.douban.com/subject/1079252/
第九个寡妇,严歌苓 , 作家出版社 , 作家出版社 , 2006-3 , 25.00元,8.6,14450,https://book.douban.com/subject/1752755/
白银时代,王小波 , 花城出版社 , 花城出版社 , 1997-5 , 10.00元,8.4,28472,https://book.douban.com/subject/1082150/
诛仙1,萧鼎 , 朝华出版社 , 朝华出版社 , 2005-6 , 22.00元,8.3,15542,https://book.douban.com/subject/1316622/
赤朽叶家的传说,[日] 樱庭一树 , 田肖霞 , 人民文学出版社 , 2013-1 , 32.00元,8.5,2069,https://book.douban.com/subject/20440568/
野性的呼唤,杰克·伦敦 , 刘荣跃 , 上海译文出版社 , 2006-8 , 25.00元,8.8,10439,https://book.douban.com/subject/1883353/
如果蜗牛有爱情,丁墨 , 百花洲文艺出版社 , 百花洲文艺出版社 , 2014-4 , 45.00,7.0,10239,https://book.douban.com/subject/25767862/
源氏物语,[日] 紫式部 , 丰子恺 , 人民文学出版社 , 2015-8 , 75.00元,8.1,2218,https://book.douban.com/subject/26291587/
一首小夜曲,[日] 伊坂幸太郎 , 金静和 , 新星出版社 , 2016-1 , 35.00,8.0,6603,https://book.douban.com/subject/26687879/
青蛇,李碧华 , 天津人民出版社 , 天津人民出版社 , 2005-1 , 16.00元,8.4,14857,https://book.douban.com/subject/1261153/
茶花女,[法] 小仲马 , 王振孙 , 上海译文出版社 , 2010-8-1 , 15.00元,8.6,5240,https://book.douban.com/subject/5063806/
灯塔,[法] 克里斯多夫·夏布特 , 吕俊君 , 北京联合出版公司 , 2016-2 , 128.00元,9.1,8501,https://book.douban.com/subject/26695174/
他来了，请闭眼,丁墨 , 百花洲文艺出版社 , 百花洲文艺出版社 , 2014-7-1 , 45.00,7.1,15905,https://book.douban.com/subject/25912734/
汤姆索亚历险记,马克・吐温 , 陆艳能 , 二十一世纪出版社 , 2003-10-1 , 9.80,8.4,3752,https://book.douban.com/subject/1142578/
生存与命运,[苏] 瓦·格罗斯曼 , 严永兴、郑海凌 , 中信出版集团·新思文化 , 2015-10 , 98.00元,9.0,616,https://book.douban.com/subject/26570629/
有匪1,Priest , 湖南文艺出版社 , 湖南文艺出版社 , 2016-11 , 35.00元,8.8,9353,https://book.douban.com/subject/26886310/
人民的名义,周梅森 , 北京十月文艺出版社 , 北京十月文艺出版社 , 2017-1-1 , CNY 46.90,7.2,12412,https://book.douban.com/subject/26952485/
鬼吹灯Ⅱ之三·怒晴湘西,天下霸唱 , 安徽文艺出版社 , 安徽文艺出版社 , 2007-12 , 28.00元,7.9,14588,https://book.douban.com/subject/2340300/
冷血,[美] 杜鲁门·卡波特 , 夏杪 , 南海出版公司 , 2013-10 , 39.50,8.7,3782,https://book.douban.com/subject/20428313/
恶心,[法] 让-保罗·萨特 , 杜长有 , 中国友谊出版公司 , 1999-3 , 16.00元,8.6,3285,https://book.douban.com/subject/1030554/
成化十四年,梦溪石 , 北京联合出版公司 , 北京联合出版公司 , 2015-11-1 , 74.00元,8.1,2989,https://book.douban.com/subject/26648636/
所罗门的伪证,宫部美雪 , 徐建雄 , 江苏凤凰文艺出版社 , 2014-9 , 168.00元,8.1,4352,https://book.douban.com/subject/25954353/
高智商犯罪2,紫金陈 , 中国电影出版社 , 中国电影出版社 , 2014-3 , 29.80元,7.4,4784,https://book.douban.com/subject/25827236/
北京法源寺,李敖 , 中国友谊出版社 , 中国友谊出版社 , 2004-08 , 20.00元,8.4,10152,https://book.douban.com/subject/1062991/
泡沫之夏,明晓溪 , 新世界出版社 , 新世界出版社 , 2006-3 , 20.00元,6.8,47500,https://book.douban.com/subject/1596305/
巴黎圣母院,雨果 , 李玉民 , 上海文艺出版社 , 2007-7-1 , 25.00元,8.9,3412,https://book.douban.com/subject/2253413/
龙族Ⅲ,江南 , 长江出版社 , 长江出版社 , 2013-1 , 29.80元,7.7,12899,https://book.douban.com/subject/20472730/
左耳,饶雪漫 , 当代世界出版社 , 当代世界出版社 , 2006-2 , 22.00元,6.9,43265,https://book.douban.com/subject/1469051/
盗墓笔记8·大结局（下）,南派三叔 , 上海文化出版社 , 上海文化出版社 , 2011-12 , 32.80元,7.6,25547,https://book.douban.com/subject/6974102/
夜色温柔,[美]F·S·菲茨杰拉德 , 汤新楣 , 上海译文出版社 , 2011-1 , 39.00元,7.9,2487,https://book.douban.com/subject/5406557/
杜拉拉升职记,李可 , 陕西师范大学出版社 , 陕西师范大学出版社 , 2007-9 , 26.00元,7.8,92499,https://book.douban.com/subject/2256039/
鬼吹灯Ⅱ之二·南海归墟,天下霸唱 , 安徽文艺出版社 , 安徽文艺出版社 , 2007-10 , 28.00元,7.6,15331,https://book.douban.com/subject/2265312/
解密,麦家 , 北京十月文艺出版社 , 北京十月文艺出版社 , 2014-4-1 , 35.00,7.5,3347,https://book.douban.com/subject/25862645/
醒来的女性,[美] 玛丽莲·弗伦奇 , 余莉 , 未读·文艺家·北京联合出版公司 , 2017-7 , 90.00元,8.8,3642,https://book.douban.com/subject/27042344/
红楼梦,曹雪芹 , 三秦出版社 , 三秦出版社 , 2016-11-1 , 88.00元,9.7,3161,https://book.douban.com/subject/27053166/
无辜,[英]佩内洛普·菲茨杰拉德 , 周萌 , 中信出版集团 , 2020-7 , 59,8.8,26,https://book.douban.com/subject/35049681/
罗生门,[日] 芥川龙之介 , 林少华 , 上海译文出版社 , 2010-9 , 25.00元,8.8,10878,https://book.douban.com/subject/4908882/
恋情的终结,[英] 格雷厄姆·格林 , 柯平 , 江苏凤凰文艺出版社 , 2017-4 , 58.00元,8.0,9767,https://book.douban.com/subject/26279019/
心理罪,雷米 , 重庆出版社 , 重庆出版社 , 2012-12 , 36.00元,8.0,10889,https://book.douban.com/subject/20382491/
细雪,[日] 谷崎润一郎 , 周逸之 , 译林出版社 , 2017-6 , 65.00,8.9,2474,https://book.douban.com/subject/27068645/
赡养人类,刘慈欣 , 中国华侨出版社 , 中国华侨出版社 , 2016-7 , 38.00元,8.5,5795,https://book.douban.com/subject/26807576/
城堡,[奥地利] 卡夫卡 , 高年生 , 上海译文出版社 , 2007-3 , 14.00元,8.4,9478,https://book.douban.com/subject/2036561/
帷幕,[英] 阿加莎·克里斯蒂 , 李杨 , 新星出版社 , 2015-2 , 26.00,9.0,4662,https://book.douban.com/subject/26292535/
百妖谱,裟椤双树 , 长江出版社 , 长江出版社 , 2016-12-1 , 32.8元,7.9,1658,https://book.douban.com/subject/30226403/
张大小姐,[美]洪晃 , 浙江文艺出版社 , 浙江文艺出版社 , 2018-11-1 , 45.00,6.4,2492,https://book.douban.com/subject/30358366/
茶馆,老舍 , 南海出版公司 , 南海出版公司 , 2010-3-1 , 25.00元,9.2,4504,https://book.douban.com/subject/4275058/
候鸟,西西 , 四川文艺出版社 , 四川文艺出版社 , 2020-5 , 58.00元,8.7,58,https://book.douban.com/subject/34954852/
庆余年·陆,猫腻 , 中国友谊出版公司 , 中国友谊出版公司 , 2008-10 , 29.80元,8.3,6274,https://book.douban.com/subject/3244068/
万花筒千里,西子绪 , 江苏凤凰文艺出版社 , 江苏凤凰文艺出版社 , 2019-9 , 39.8,7.5,483,https://book.douban.com/subject/34833161/
情人,[法]杜拉斯 , 王道乾 , 上海译文出版社 , 2009-8-1 , 25.00元,7.7,12041,https://book.douban.com/subject/3908240/
球状闪电,刘慈欣 , 四川科学技术出版社 , 四川科学技术出版社 , 2016-9 , 25.00,8.9,2819,https://book.douban.com/subject/26856061/
银河帝国：基地,[美] 艾萨克·阿西莫夫 , 叶李华 , 江苏文艺出版社 , 2012-3 , 29.90元,9.0,10913,https://book.douban.com/subject/7065521/
人生复本,[美] 布莱克·克劳奇 , 颜湘如 , 中信出版社 , 2017-11 , 45.00元,7.9,1693,https://book.douban.com/subject/27125958/
群魔,[俄] 费·陀思妥耶夫斯基 , 臧仲伦 , 译林出版社 , 2002-5 , 36.50元,9.3,1334,https://book.douban.com/subject/1437488/
博尔赫斯小说集,[阿根廷] 博尔赫斯 , 王永年、陈泉 , 浙江文艺出版社 , 2005-12 , 26.00元,9.2,8972,https://book.douban.com/subject/1440972/
全球高考1：最後的晚餐,木蘇里、黑色豆腐(繪) , 愛呦文創有限公司 , 愛呦文創有限公司 , 2020-2-27 , TWD 380,8.3,188,https://book.douban.com/subject/35130715/
编舟记,[日]三浦紫苑 , 蒋葳 , 人民文学出版社 , 2018-6 , 49.00元,8.5,1377,https://book.douban.com/subject/27663281/
我们,[俄] 叶甫盖尼·扎米亚京 , 陈超 , 上海译文出版社 , 2017-1 , 36,7.6,1527,https://book.douban.com/subject/26879595/
一座城池,韩寒 , 二十一世纪出版社 , 二十一世纪出版社 , 2006-1 , 19.90元,7.4,59186,https://book.douban.com/subject/1453210/
真幌站前多田便利屋,[日] 三浦紫苑 , 田肖霞 , 上海人民出版社 , 2016-1-1 , 32.00元,8.2,4333,https://book.douban.com/subject/26358994/
我的帝王生涯,苏童 , 上海文艺出版社 , 上海文艺出版社 , 2005-12 , 16.00元,8.2,9489,https://book.douban.com/subject/1456183/
与罗摩相会,[英] 阿瑟·克拉克 , 刘壮 , 江苏凤凰文艺出版社 , 2018-6-15 , 42.00元,8.7,4304,https://book.douban.com/subject/30161861/
三叉戟,吕铮 , 北京联合出版公司 , 北京联合出版公司 , 2017-4 , 39.80元,7.5,476,https://book.douban.com/subject/27017332/
追踪师,紫金陈 , 中国友谊出版公司 , 中国友谊出版公司 , 2018-5-10 , 42.00元,5.8,1789,https://book.douban.com/subject/30169891/
钢铁海滩,[美] 约翰·瓦利 , [加]仇春卉 , 新星出版社 , 2020-5 , 92.80元,9.0,61,https://book.douban.com/subject/33451966/
同情者,[美] 阮清越 , 陈恒仕 , 上海译文出版社 , 2018-8 , 65.00,8.5,750,https://book.douban.com/subject/30181683/
檀香刑,莫言 , 浙江文艺出版社 , 浙江文艺出版社 , 2017-1 , 45.00元,9.0,2128,https://book.douban.com/subject/26905337/
在黑暗中等,[日] 乙一 , 田秀娟 , 南海出版公司 , 2019-9 , 49.50元,8.3,1951,https://book.douban.com/subject/33460032/
挪威的森林,[日]村上春树 , 林少华 , 上海译文出版社 , 2014-4 , 48.00元,8.7,4827,https://book.douban.com/subject/25859657/
陆小凤传奇,古龙 , 珠海出版社 , 珠海出版社 , 2005-8 , 94.00元,8.7,17046,https://book.douban.com/subject/1089512/
金陵十三钗,严歌苓 , 中国工人出版社 , 中国工人出版社 , 2007-1 , 17.00元,8.2,15315,https://book.douban.com/subject/2016749/
嫌疑人X的献身,[日] 东野圭吾 , 刘子倩 , 南海出版公司 , 2010-1 , 19.80元,9.0,46371,https://book.douban.com/subject/4117922/
别相信任何人,[英]S.J.沃森 , 胡绯 , 中信出版社 , 2011-10 , 29.00元,6.8,24928,https://book.douban.com/subject/6832303/
春雪,（日）三岛由纪夫 , 唐月梅 , 上海译文出版社 , 2010-8 , 32.00元,8.9,7032,https://book.douban.com/subject/3987362/
西决,笛安 , 长江文艺出版社 , 长江文艺出版社 , 2009-3 , 22.80元,7.9,56024,https://book.douban.com/subject/3598313/
六爻,Priest , ？ , ？ , 1900 ,,8.5,6258,https://book.douban.com/subject/27061120/
玻璃球游戏,[德]赫尔曼·黑塞 , 张佩芬 , 上海译文出版社 , 2007-07-01 , 31.00元,9.0,2853,https://book.douban.com/subject/2165076/
白鲸,[美]赫尔曼·麦尔维尔 , 曹庸 , 上海译文出版社 , 2007-7 , 30.00元,8.1,3014,https://book.douban.com/subject/2170030/
解体诸因,[日] 西泽保彦 , 苏友友 , 新星出版社 , 2017-8 , 39.00,7.8,3135,https://book.douban.com/subject/27078155/
最初的爱情 最后的仪式,[英] 伊恩·麦克尤恩 , 潘帕 , 南京大学出版社 , 2010-2 , 22.00元,8.0,31805,https://book.douban.com/subject/4011440/
秘密,[日] 东野圭吾 , 赵博 , 海南出版社 , 2008-6 , 29.80元,7.7,44972,https://book.douban.com/subject/3102324/
魔戒,[英] J.R.R.托尔金 , 邓嘉宛、石中歌、杜蕴慈 , 上海人民出版社 , 2013-9 , 169.00元,9.5,3855,https://book.douban.com/subject/21979017/
七个被绞死的人,[俄] 安德列耶夫 , 靳戈、戴骢 , 浙江文艺出版社 , 2018-8 , 58.00元,8.8,410,https://book.douban.com/subject/30237871/
十宗罪2,蜘 蛛 , 湖南文艺出版社 , 湖南文艺出版社 , 2011-7-1 , 26.80元,6.9,6566,https://book.douban.com/subject/6440768/
房思琪的初戀樂園,林奕含 , 游擊文化 , 游擊文化 , 2017-2-7 , NTD320,8.9,18257,https://book.douban.com/subject/26963900/
白夜,[俄] 陀思妥耶夫斯基 , 荣如德 , 上海译文出版社 , 2013-4 , 22.00元,8.1,5291,https://book.douban.com/subject/21993104/
新婚之夜,辽京 , 中信出版集团 , 中信出版集团 , 2019-11 , 59.80元,7.7,1024,https://book.douban.com/subject/34838232/
藏地密码1,何马 , 重庆出版社 , 重庆出版社 , 2008-4 , 24.80,7.5,19716,https://book.douban.com/subject/2201813/
柠檬桌子,[英] 朱利安·巴恩斯 , 郭国良 , 江苏凤凰文艺出版社 , 2020-3 , 59.00元,7.4,392,https://book.douban.com/subject/34969918/
小时代2.0虚铜时代,郭敬明 , 长江文艺出版社 , 长江文艺出版社 , 2010-1 , 26.80元,6.3,42304,https://book.douban.com/subject/4038164/
蛙,莫言 , 上海文艺出版社 , 上海文艺出版社 , 2009-12 , 27.00元,7.9,18387,https://book.douban.com/subject/4169424/
杉杉来吃,顾漫 , 江苏文艺出版社 , 江苏文艺出版社 , 2011-8 , 25.00元,6.8,17044,https://book.douban.com/subject/6792678/
古董局中局 2,马伯庸 , 江苏文艺出版社 , 江苏文艺出版社 , 2013-9-1 , 32,7.4,12812,https://book.douban.com/subject/24882288/
盗墓笔记6,南派三叔 , 中国友谊出版公司 , 中国友谊出版公司 , 2010-1 , 32.80元,8.4,30320,https://book.douban.com/subject/4173968/
克林索尔的最后夏天,[德] 赫尔曼·黑塞 , 易海舟 , 天津人民出版社 , 2019-1 , 39.8,8.6,814,https://book.douban.com/subject/30389968/
海浪,[英] 弗吉尼亚·伍尔夫 , 曹元勇 , 上海译文出版社 , 2012-5-1 , 28.00,9.1,1450,https://book.douban.com/subject/10605850/
乌暗暝,黄锦树 , 后浪 | 上海文艺出版社 , 后浪 | 上海文艺出版社 , 2020-1 , 59.00元,8.6,666,https://book.douban.com/subject/34858187/
香水,[德] 帕特里克·聚斯金德 , 李清华 , 上海译文出版社 , 2020-1 , 49.00元,9.0,250,https://book.douban.com/subject/34863429/
五号屠场,[美] 库尔特·冯内古特 , 虞建华 , 译林出版社 , 2018-7 , 45.00,8.7,1457,https://book.douban.com/subject/30147566/
浮士德,歌德 , 绿原 , 人民文学出版社 , 2003-01 , 18.00,8.7,6824,https://book.douban.com/subject/1049957/
献鱼,扶华 , 青岛出版社 , 青岛出版社 , 2020-4-2 , 59.8,7.8,353,https://book.douban.com/subject/35005782/
不朽,米兰·昆德拉 , 王振孙、郑克鲁 , 上海译文出版社 , 2003-06 , 24.00,8.6,12508,https://book.douban.com/subject/1060117/
三个火枪手,（法）大仲马 , 郝运、王振孙 , 上海译文出版社 , 2011-1 , 30.00元,8.5,1400,https://book.douban.com/subject/5388095/
人都是要死的,(法) 波伏瓦 , 马振骋 , 上海译文出版社 , 2012-1 , 32.00元,8.7,1878,https://book.douban.com/subject/6310320/
望春风,格非 , 译林出版社 , 译林出版社 , 2016-6 , 48.00元,8.2,5399,https://book.douban.com/subject/26757657/
庆余年·贰,猫腻 , 中国友谊出版公司 , 中国友谊出版公司 , 2008-07 , 28.00元,8.2,6786,https://book.douban.com/subject/3165135/
庆余年·叁,猫腻 , 中国友谊出版公司 , 中国友谊出版公司 , 2008-09 , 28.00元,8.3,5917,https://book.douban.com/subject/3165385/
寻欢作乐,[英] 威廉·萨默塞特·毛姆 , 叶尊 , 译林出版社 , 2013-2 , 29.80元,8.4,8618,https://book.douban.com/subject/10768068/
怒,[日] 吉田修一 , 岳远坤 , 上海人民出版社 , 2016-7-31 , 42.00元,8.4,5747,https://book.douban.com/subject/26760976/
盲人之歌,[墨西哥] 卡洛斯·富恩特斯 , 袁婧 , 上海译文出版社 , 2020-4 , 42,8.0,120,https://book.douban.com/subject/34889217/
七根凶简,尾鱼 , 中国友谊出版公司 , 中国友谊出版公司 , 2017-7 , 39.80元,8.0,6895,https://book.douban.com/subject/27035382/
绝代双骄（全三册）,古龙 , 珠海出版社 , 珠海出版社 , 2005-8 , 56.00元,8.4,15272,https://book.douban.com/subject/1089517/
生尸之死,[日] 山口雅也 , 警部殿 , 新星出版社 , 2020-2 , 65.00,7.3,377,https://book.douban.com/subject/34907836/
修道院纪事,[葡]若泽·萨拉马戈 , 范维信 , 南海出版公司 , 2019-6 , 68.00元,8.4,871,https://book.douban.com/subject/30321026/
白鹿原,陈忠实 , 北京十月文艺出版社 , 北京十月文艺出版社 , 2011-9-1 , 32.00元,9.0,13672,https://book.douban.com/subject/6861664/
饺子,李碧华 , 新星出版社 , 新星出版社 , 2013-10 , 28.00元,8.0,6000,https://book.douban.com/subject/25737044/
呼啸山庄,(英) 艾米莉·勃朗特 , 杨苡 , 译林出版社 , 2010-8-1 , 18.00元,8.5,4702,https://book.douban.com/subject/4898521/
反美阴谋,[美] 菲利普·罗斯 , 陈安 , 上海译文出版社 , 2020-6 , 88.00,8.1,53,https://book.douban.com/subject/35050691/
杀死玛丽苏,[日]乙一 等 , 赵婉宁 , 北京联合出版公司 , 2019-9 , 42.00,7.3,1303,https://book.douban.com/subject/33476148/
他从火光中走来,耳东兔子 , 百花洲文艺出版社 , 百花洲文艺出版社 , 2018-3 , 56.00元,6.8,2157,https://book.douban.com/subject/30156016/
源泉,(美)安·兰德 , 高晓晴、赵雅蔷、杨玉 , 重庆出版社 , 2013-6-1 , 99.00,9.1,3438,https://book.douban.com/subject/20376604/
花冠病毒,毕淑敏 , 湖南文艺出版社 , 湖南文艺出版社 , 2012-1 , 35.00元,6.9,3949,https://book.douban.com/subject/10416503/
罪与罚,[俄] 陀思妥耶夫斯基 , 岳麟 , 上海译文出版社 , 2015-1-1 , CNY 58.00,9.3,3329,https://book.douban.com/subject/25887912/
难言之隐,[英] 戴维·洛奇 , 石鸣 , 新星出版社 , 2020-6 , 48.00元,8.2,36,https://book.douban.com/subject/35068880/
死亡通知单,周浩晖 , 国际文化出版公司 , 国际文化出版公司 , 2009-7-1 , 28.80元,8.2,10703,https://book.douban.com/subject/3879026/
女生徒,[日]太宰治 , 李桂芳 , 吉林出版集团有限责任公司 , 2009-10-1 , 19.00,8.5,4304,https://book.douban.com/subject/4011668/
高尔夫球场命案,[英] 阿加莎·克里斯蒂 , 张乐敏 , 新星出版社 , 2014-7 , 28.00,8.2,2806,https://book.douban.com/subject/25905706/
童年,[苏] 高尔基 , 刘辽逸 , 人民文学出版社 , 2002-01 , 10.80元,7.7,14839,https://book.douban.com/subject/1009285/
相约星期二,[美] 米奇·阿尔博姆 , 吴洪 , 上海译文出版社 , 2007-7 , 19.00元,8.4,24392,https://book.douban.com/subject/2194123/
沙漠,[日]伊坂幸太郎 , 穆迪 , 新星出版社 , 2020-2 , 58.00,8.2,312,https://book.douban.com/subject/34438686/
庆余年·伍,猫腻 , 中国友谊出版公司 , 中国友谊出版公司 , 2008-10 , 28.00元,8.3,5543,https://book.douban.com/subject/3244065/
杏仁,[韩]孙元平 , 谢雅玉 , 民主与建设出版社 , 2019-10-1 , 39.8元,7.1,675,https://book.douban.com/subject/34834138/
人工呼吸,[阿根廷] 里卡多·皮格利亚 , 楼宇 , 中央编译出版社 , 2019-11-1 , 35.00元,9.1,54,https://book.douban.com/subject/34834201/
斜阳,[日] 太宰治 , 竺家荣 , 上海译文出版社 , 2016-1-1 , 32.00,8.6,2799,https://book.douban.com/subject/26577688/
时光小旅馆,[美]杰米·福特 , 郭莉 , 上海文艺出版社 , 2019-12-1 , 49,8.2,282,https://book.douban.com/subject/34443599/
原来你还在这里,辛夷坞 , 朝华出版社 , 朝华出版社 , 2007-10 , 25.00元,7.6,44838,https://book.douban.com/subject/2331434/
鹌鹑,郭沛文 , 中信出版集团 , 中信出版集团 , 2020-4 , 55.00,7.4,281,https://book.douban.com/subject/34969939/
簪中录2,侧侧轻寒 , 江苏凤凰文艺出版社 , 江苏凤凰文艺出版社 , 2015-3 , 32.80,8.1,4841,https://book.douban.com/subject/26320556/
山河不夜天,莫晨欢 , 江苏凤凰文艺出版社 , 江苏凤凰文艺出版社 , 2020-7 , 78.00元（全2册）,8.1,49,https://book.douban.com/subject/35080248/
八月未央,安妮宝贝 , 作家出版社 , 作家出版社 , 2001-1 , 16.00元,7.5,51511,https://book.douban.com/subject/1029159/
会有天使替我爱你,明晓溪 , 新世界出版社 , 新世界出版社 , 2005-5 , 20.00元,6.6,48101,https://book.douban.com/subject/1291760/
老人与海,[美] 欧内斯特·海明威 , 鲁羊 , 浙江文艺出版社 , 2017-3-1 , 39.80元,8.8,3419,https://book.douban.com/subject/26983338/
我们,[俄] 尤金·扎米亚金 , 殷杲 , 江苏人民出版社 , 2005-10 , 18.00元,7.9,6712,https://book.douban.com/subject/1434071/
外面是夏天,[韩]金爱烂 , 徐丽红 , 人民文学出版社 , 2019-8 , 35.00元,8.7,1020,https://book.douban.com/subject/34464677/
芙蓉镇,古华 , 人民文学出版社 , 人民文学出版社 , 2005-1 , 13.00元,8.1,7053,https://book.douban.com/subject/1200843/
海边的卡夫卡,[日]村上春树 , 林少华 , 上海译文出版社 , 2018-8 , 59.00,7.9,3262,https://book.douban.com/subject/30144095/
一半是海水一半是火焰,王朔 , 时代文艺出版社 , 时代文艺出版社 , 2000-08 , 18.00,8.0,13910,https://book.douban.com/subject/1049477/
我请求有罪,[日] 早见和真 , 赵婉宁 , 上海文艺出版社 , 2020-5 , 46.00,7.3,201,https://book.douban.com/subject/35006315/
Conversations With Friends,Sally Rooney , Faber & Faber , Faber & Faber , 2017-6-1 , GBP 14.99,7.8,622,https://book.douban.com/subject/27011718/
万寿寺,王小波 , 北京出版集团北京十月文艺出版社 , 北京出版集团北京十月文艺出版社 , 2017-9-1 , 45.00元,8.2,1262,https://book.douban.com/subject/27143188/
易碎品,[英] 尼尔·盖曼 , 马骁、张秋早 , 江苏凤凰文艺出版社 , 2020-5 , 56.00,8.0,136,https://book.douban.com/subject/35010150/
恶意,[日] 东野圭吾 , 娄美莲 , 南海出版公司 , 2013-1-1 , 28.00元,8.5,22753,https://book.douban.com/subject/10554309/
当尼采哭泣,侯维之 , 机械工业出版社 , 机械工业出版社 , 2017-3 , 49.00元,9.2,1150,https://book.douban.com/subject/27018918/
