name,auth,translator,publisher,date,price,rating,hot,url
数据库重构,(加)Scott W. Ambler、Pramodkumar J.Sadalage , 王海鹏 , 机械工业出版社 , 2011-6 , 45.00元,7.0,14,https://book.douban.com/subject/6523996/
游戏设计艺术（第2版）,【美】 Jesse Schell（杰西•谢尔） , 刘嘉俊 等 , 电子工业出版社 , 2016-4-1 , 168.00元,9.2,436,https://book.douban.com/subject/26791007/
Building Microservices,Sam Newman , O'Reilly Media , O'Reilly Media , 2014-12 , USD 49.99,7.9,106,https://book.douban.com/subject/25881698/
C程序设计教程学习辅导,谭浩强 , 清华大学出版社 , 清华大学出版社 , 2007-10 , 28.00元,not-found,15,https://book.douban.com/subject/2280551/
凌波微步(软件开发警戒案例集),王咏刚、周虹 , 清华大学出版社 , 清华大学出版社 , 2002-11-1 , 42.00,7.9,45,https://book.douban.com/subject/1231984/
80X86汇编语言程序设计教程,杨季文 , 清华大学出版社 , 清华大学出版社 , 1998-6-1 , 39.00元,7.7,80,https://book.douban.com/subject/1080511/
疯狂Android讲义,李刚 , 电子工业出版社 , 电子工业出版社 , 2011-6 , 89.00元,7.3,244,https://book.douban.com/subject/6515839/
Coders at Work,Peter Seibel , Apress , Apress , 2009-9-16 , USD 29.99,8.8,231,https://book.douban.com/subject/3673223/
如何求解问题,Zbigniew Michalewicz、David B.Fogel , 曹宏庆 , 中国水利水电出版社 , 2003-2-1 , 35.00元,8.7,365,https://book.douban.com/subject/1232071/
JAVASCRIPT权威指南(第四版),David Flanagan , 张铭泽、等 , 机械工业出版社 , 2003-1-1 , 99.00,8.6,772,https://book.douban.com/subject/1232061/
Java编程的逻辑,马俊昌 , 机械工业出版社 , 机械工业出版社 , 2018-1-1 , 99,9.0,126,https://book.douban.com/subject/30133440/
"Low-Level Programming: C, Assembly, and Program Execution on Intel® 64 Architecture",Igor Zhirkov , Apress , Apress , 2017-6-29 , USD 51.69,not-found,10,https://book.douban.com/subject/27094209/
Spring in Action,Craig Walls , Manning Publications , Manning Publications , 2018-9-30 , USD 47.49,8.7,41,https://book.douban.com/subject/30346440/
Servlet/JSP深入详解,孙鑫 , 电子工业出版社 , 电子工业出版社 , 2008-8 , 75.00元,7.5,41,https://book.douban.com/subject/3165398/
算法笔记,刁瑞、谢妍 , 电子工业出版社 , 电子工业出版社 , 2016-7-1 , 59,5.8,18,https://book.douban.com/subject/26840281/
Python核心技术实战详解,,,,,,not-found,,https://book.douban.com/subject/34884836/
CSS Mastery,Andy Budd、Emil Björklund , Apress , Apress , 2013-10-21 , USD 39.99,8.8,15,https://book.douban.com/subject/26766572/
数据结构与算法经典问题解析（原书第2版）,纳拉辛哈·卡鲁曼希（Narasimha Karumanchi） , 沈华、李兵兵、杜江毅、张明武 , 机械工业出版社 , 2018-11-10 , 79,not-found,10,https://book.douban.com/subject/30379248/
Linux内核源代码情景分析（下册）,毛德操、胡希明 , 浙江大学出版社 , 浙江大学出版社 , 2001-9 , 70.00元,8.1,74,https://book.douban.com/subject/1240321/
反应式Web应用开发,[奥] 曼努埃尔·伯恩哈特（Manuel Bernhardt） , 张卫滨 , 人民邮电出版社 , 2018-11 , 69.00,not-found,10,https://book.douban.com/subject/30354711/
锋利的jQuery,单东林、张晓菲、魏然 , 人民邮电出版社 , 人民邮电出版社 , 2012-7-1 , 49.00元,8.4,566,https://book.douban.com/subject/10792216/
Writing Solid Code,Steve Maguire ," Greyden Press, LLC ",Steve Maguire ," Greyden Press, LLC ", 2013,not-found,10,https://book.douban.com/subject/25660701/
Metamagical Themas,Douglas Hofstadter , Basic Books , Basic Books , 1985 , USD 35.00,not-found,11,https://book.douban.com/subject/1477928/
Logic in Computer Science,Michael Huth、Mark Ryan , Cambridge University Press , Cambridge University Press , 2004-08-30 , USD 72.00,9.1,31,https://book.douban.com/subject/1764668/
高质量程序设计指南,林锐、韩永泉 , 电子工业 , 电子工业 , 2007-5 , 39.80元,8.1,467,https://book.douban.com/subject/2116929/
栀子猫的奇幻编程之旅,周鲁 , 中国人民大学出版社 ,周鲁 , 中国人民大学出版社 , 78.00元,8.4,43,https://book.douban.com/subject/34434370/
"Pro MERN Stack: Full Stack Web App Development with Mongo, Express, React, and Node",Vasan Subramanian , Apress , Apress , 2017-3-5 , USD 44.99,not-found,10,https://book.douban.com/subject/27004234/
Selenium3自动化测试实战——基于Python语言,虫师 , 电子工业出版社 , 电子工业出版社 , 2019-7 , 69,not-found,12,https://book.douban.com/subject/34450763/
系统架构,爱德华·克劳利（Edward Crawley）、布鲁斯·卡梅隆（Bruce Cameron）、丹尼尔·塞尔瓦（Daniel Selva） , 爱飞翔 , 机械工业出版社 , 2017-1 , 119.00,9.1,128,https://book.douban.com/subject/26938710/
Processing,Casey Reas、Ben Fry , MIT Press , MIT Press , 2007-9-28 , GBP 35.95,9.0,192,https://book.douban.com/subject/2043236/
重构与模式,Joshua Kerievsky , 杨光、刘基诚 , 人民邮电出版社 , 2013-1 , 55.00元,8.0,45,https://book.douban.com/subject/20393327/
"Unix Network Programming, Volume 1",W. Richard Stevens、Bill Fenner、Andrew M. Rudoff , Addison-Wesley Professional , Addison-Wesley Professional , 2003-11 , USD 79.99,9.6,99,https://book.douban.com/subject/1756533/
More Joel on Software,Avram Joel Spolsky , Apress , Apress , 2008-6-25 , USD 24.99,8.6,86,https://book.douban.com/subject/3157371/
真实世界的Haskell,[美] 沙利文、[美] 戈尔、[美]  斯图尔特 , 东南大学出版社 , 东南大学出版社 , 2010-1 , 88.00元,8.9,33,https://book.douban.com/subject/4214143/
Agile Web Development with Rails 4,Sam Ruby、Dave Thomas、David Heinemeier Hansson , Pragmatic Bookshelf , Pragmatic Bookshelf , 2013-10-11 , USD 43.95,8.6,22,https://book.douban.com/subject/24718727/
Programming Python,Mark Lutz , O'Reilly Media , O'Reilly Media , 2006-8-30 , USD 59.99,8.0,76,https://book.douban.com/subject/1797513/
Ruby Under a Microscope,Pat Shaughnessy , No Starch Press , No Starch Press , 2013-11 , USD 39.95,9.3,33,https://book.douban.com/subject/24718740/
高级C/C++编译技术,Milan Stevanovic , 卢誉声 , 机械工业出版社 , 2015-4 , 69.00,7.7,25,https://book.douban.com/subject/26414485/
内外兼修：程序员的成长之路,罗飞、伍星 , 机械工业出版社 , 机械工业出版社 , 2016-9-1 , 39.00元,6.6,33,https://book.douban.com/subject/26889631/
Docker进阶与实战,华为Docker实践小组 , 机械工业出版社 , 机械工业出版社 , 2016-1-5 , 79.00元,6.9,79,https://book.douban.com/subject/26701218/
Computer Graphics with OpenGL,Donald D. Hearn、M. Pauline Baker , Prentice Hall , Prentice Hall , 2003-9-22 , USD 139.80,not-found,10,https://book.douban.com/subject/2059683/
Python数据分析与可视化（微课视频版）,,,,,,not-found,,https://book.douban.com/subject/34999717/
Algorithms in C (Computer Science Series),Robert Sedgewick , Addison-Wesley Professional , Addison-Wesley Professional , 1990-01-11 , USD 59.99,not-found,10,https://book.douban.com/subject/3722669/
编程猫：孩子们写的编程入门书,编程猫教研团队 , 电子工业出版社 , 电子工业出版社 , 2018-6 , 59,not-found,13,https://book.douban.com/subject/30256560/
The Mythical Man Month and Other Essays on Software Engineering,Frederick P. Brooks Jr. , Addison Wesley , Addison Wesley , 1995-8-2 , GBP 26.99,9.1,125,https://book.douban.com/subject/1494471/
零基础入门学习Python,小甲鱼 , 清华大学出版社 , 清华大学出版社 , 2019-6 , 89元,7.6,19,https://book.douban.com/subject/33435089/
ZooKeeper:分布式过程协同技术详解,Flavio Junqueira、Benjamin Reed , 谢超 , 机械工业出版社 , 2016-1-1 , 69.00,7.1,130,https://book.douban.com/subject/26766807/
基于Python的智能文本分析,Benjamin Bengfort、Rebecca Bilbro、Tony Ojeda , 陈光 , 中国电力出版社 , 2019-12-1 , 88.00,not-found,10,https://book.douban.com/subject/34917880/
Learn Python 3 the Hard Way,Zed A. Shaw , Addison , Addison , 2017-7-7 , USD 30.74,8.6,76,https://book.douban.com/subject/27094555/
复杂性思考,Allen B. Downey , 张龙 , 机械工业出版社 , 2013-5 , 49.00元,7.6,104,https://book.douban.com/subject/24530461/
Julia语言程序设计,魏坤 , 科技·读书·械工业出版社 , 科技·读书·械工业出版社 , 2018-10-8 , 99.00元,not-found,10,https://book.douban.com/subject/30363172/
"JavaScript: The Definitive Guide, 7th Edition",David Flanagan ," O'Reilly Media, Inc. "," O'Reilly Media, Inc. ", 2020-4-17 , USD 29.99,not-found,10,https://book.douban.com/subject/34786863/
Python金融大数据分析 第2版,[德]伊夫·希尔皮斯科（Yves Hilpisch） , 人民邮电出版社 ,[德]伊夫·希尔皮斯科（Yves Hilpisch） , 人民邮电出版社 , 139元,not-found,10,https://book.douban.com/subject/35016263/
Cython,Kurt W. Smith , O'Reilly Media , O'Reilly Media , 2015-1-31 , USD 29.99,8.8,30,https://book.douban.com/subject/26250831/
